57471,TUTBURY
58029,MOIRAWJ
58016,MOIRHIC
57805,DRKLFHH
57806,MOIRGRE
58018,MOIRFHH
58019,MOIRHGF
56129,BWELLSJ
56126,BWELDBS
56125,BWEL727
56124,BWEL726
56123,BWELFHH
42135,CREWDED
56127,ALFRETN
57009,CROMFD
57403,DRBY
56622,LOCKLAX
57411,DRBYHS
57404,DRBYLNW
57459,NSJDRBY
56598,SHEETSJ
57409,DRBYSNJ
57410,DRBYLRJ
57442,DRBYALL
56627,LOCKCEJ
57402,DRBYDOC
57414,DRBYTYN
55247,NTNG
55243,NTNGMEJ
55248,NTNGMCS
55249,NTNGPCS
55122,LENTNNJ
55219,LENTNSJ
55252,NTNGSLC
55120,RADFDJ
55246,NTNGMHS
55221,NTNGMJN
55123,RADF208
55124,RADF210
55125,RADF216
55126,RADF217
56596,LNGEATN
57437,LNGEDRY
58031,MOIRSPK
58035,LOUNOC
58037,LOUNSLC
58133,CLIFLHH
58132,CLIFGBR
58015,NADINS
58105,COALJN
58134,CLIFHSQ
58033,LOUNJN
58113,BARDHBR
58112,BARDGBR
58114,BARDFHH
58115,BARDHGF
58122,CLIFHGF
58111,BARDNHQ
58121,CLIFHLS
58109,BARDONH
58040,MNTLLAS
58041,MNTLSB
58042,MNTLGBR
58135,BAGWTHJ
58136,BAGWJRS
